source_id,paper_title,local_relpath,pdf_read_status,pdf_page_count,pdf_bytes,pdf_sha256,text_path,text_chars,text_sha256,title_token_overlap_page_start,read_error
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,literature/META_ANALYSIS_POOL/Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,read_cached,11,5473199,3c90102cf389a5cb5790c3d6a3c0cbd48a13f459035ae4ae136a54963a80ab82,data/extraction/all_responses/pdf_text/5f4a560f-1449-4b1d-96ad-236a0da5fcb7.txt,63114,db9b204420f950d7ce8a3052fb6e12950b6a23a45dcae9c3efe80db78bd4893b,9/9,
635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,read_cached,14,1494355,675d73643373ad95e31df5ffad012447b9394b18a543a2ead7cdcbaf142ed60e,data/extraction/all_responses/pdf_text/635d9cb2-270b-4bcc-b676-c84b81b0620b.txt,100664,fa6d956d18a7e5fe1197b6ae0e0f321190effa397468056eaf070b4a2b0b83fd,7/7,
65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,read_cached,17,1472109,2b6c91f0ad2cbd84f6bfca8d8361d9b528a9d865b6f70ff9a73b8d2660075bf9,data/extraction/all_responses/pdf_text/65ccf3b6-92c0-416b-93ba-1cfd827b1ba1.txt,115600,0f57a3cd1aef4b6bdac7eebdb72aa84158a186486c60afa4207c7734b894eb83,12/12,
6a14a9e9-da4e-425f-bf9d-59fa573487e1,"Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf","literature/META_ANALYSIS_POOL/Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",read_cached,11,945142,0307dcfc7c7a9b7e931c768110e0ebe34c923a3c3e977aeb878a965cf308b6dd,data/extraction/all_responses/pdf_text/6a14a9e9-da4e-425f-bf9d-59fa573487e1.txt,69709,17786f79466f3733cfca89de5253cc5ed6b282572e06abba10df03d78beb36c7,11/12,
6b96575e-9bf7-46f2-a12e-73b565f46629,Meesters and Bak - 1993 - Effects of coral bleaching on tissue regeneration potential and colony survival.pdf,literature/META_ANALYSIS_POOL/Meesters and Bak - 1993 - Effects of coral bleaching on tissue regeneration potential and colony survival.pdf,read_cached,10,883561,6fe08390be92dcb00dc93e99bd5a3a6284b305fe0820fa9c7131d9f4483c8011,data/extraction/all_responses/pdf_text/6b96575e-9bf7-46f2-a12e-73b565f46629.txt,66015,b1cd23c61000d9ba9b49553e4b013f8f243a146b381a21fb0b24e493a2c65c97,10/10,
6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,read_cached,12,1169567,a2115111341db035e5c98edbc6cf168b26ef96c1ad9109276b77e6f04d797ca8,data/extraction/all_responses/pdf_text/6da70b1c-7428-4a76-904c-b69d981f2824.txt,101956,aacd7bbd2b944288f612b1f2d0fbfc7925e801e72314cdd1d834fc526988a7e2,10/10,
6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf","literature/META_ANALYSIS_POOL/Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",read_cached,14,1501413,11bd5bb55b227526bcbba7ab77d3016a564ca8c47e16df793f492941b9b24cc1,data/extraction/all_responses/pdf_text/6dffe94d-a664-4a6c-8daf-f25ecfa5b50d.txt,41056,060753e0d43431a0de4270dc8c6f175b6a58af4060f747197797a55562470604,10/10,
6f750c49-3261-482c-ade2-373835f7cf40,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,literature/META_ANALYSIS_POOL/Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,read_cached,8,754043,785b560f9eb95b017399ae13305c6c5d94bfeee504f7a9fc7d45cc007394d288,data/extraction/all_responses/pdf_text/6f750c49-3261-482c-ade2-373835f7cf40.txt,55161,85920fa2b5878fe15c3e8aba70617238c5b897d49b390cdfcda0c5854dafcc76,10/11,
84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,read_cached,8,2153698,e1c5f050c0b5b71a4aa23afe7d1db5c164601ddcc9054bd3276c1d2819f56008,data/extraction/all_responses/pdf_text/84a7b2a4-6982-4dce-a39a-2d4f07d0176b.txt,41051,3d0adf6d0b1d452569bbf53286c7e55609f8d4ddb69d427d9145df906e1c1ad9,10/10,
8c205a55-4093-46c5-a7c2-e356c8bf6a7c,Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,literature/META_ANALYSIS_POOL/Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,read_cached,5,496981,97220cb0270f8f8ed3fbdb1bd2aec0bd12a986f64883fed4dfd948843b835c5c,data/extraction/all_responses/pdf_text/8c205a55-4093-46c5-a7c2-e356c8bf6a7c.txt,31291,1c39dd86f40f57c460cbb061fd52540ade1601b9d01894549f8dec3876fddf27,10/12,
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",read_cached,13,829038,bbaab58d6fd54d1a5f2da70881fe19566dbfdfc47972b3d491b0bd5ca75b9307,data/extraction/all_responses/pdf_text/9616c9c9-f92f-4a43-8be4-4bd0b5875f3c.txt,76481,268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1,10/11,
9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,read_cached,12,4773472,694167db754d5a3e12f5f5c3866996bb988a6faa1eb2e51931b09b640b2dc116,data/extraction/all_responses/pdf_text/9c887b4c-dae5-4725-96db-948c2491e53d.txt,46798,0ab0f30a406a854459cd45f5baa88c748847a1e1bb24f051efcf40505b550b44,8/8,
9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,read_cached,7,586293,961f81b2edde90f5419a4b75932ec4fb7ccdb829d397a563a5f442b23265b01f,data/extraction/all_responses/pdf_text/9cbae935-6259-4ba6-a2ec-44d3f3bc0902.txt,42320,dfcc25e993ed98d56b8e7cff2231a5cb699fdd80d5a294d3616597431c0e82b4,10/10,
9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,read_cached,11,538911,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,data/extraction/all_responses/pdf_text/9d6998fc-caf1-4dbd-883f-ad9b9184d062.txt,68804,649a7f737a53b25b3e84a2384a77d705809b1a8a1de4446034fe770414d87d5f,10/10,
9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,read_cached,10,1343933,ed44518ac253683e2d15fd0f26ad7d2b646038768aa2f9a1242397ad68a42ad6,data/extraction/all_responses/pdf_text/9f560a14-a39a-4d71-8d68-9c14a4001c75.txt,84385,29f7238133b93020157525d9f2729a10cc462e1a74eb2dbd1e7c52350a6d9c8e,11/11,
9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,read_cached,14,1024361,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,data/extraction/all_responses/pdf_text/9f7a74ab-485d-44be-88c3-28c6b4a7c491.txt,34543,e1610a8f992e7c7599418936e7b6e0985f3edd01602f37cfd5ca73f3265ffed1,12/13,
a1e7fabd-36e1-4556-804c-e6f1a9c17581,Fisher et al. - 2007 - Lesion regeneration rates in reef-building corals Montastraea spp. as indicators of colony condition.pdf,literature/META_ANALYSIS_POOL/Fisher et al. - 2007 - Lesion regeneration rates in reef-building corals Montastraea spp. as indicators of colony condition.pdf,read_cached,11,481467,89e9e7d176e4a24cb0689c335375d54b22de09bd67cb338b720c5df1532d9678,data/extraction/all_responses/pdf_text/a1e7fabd-36e1-4556-804c-e6f1a9c17581.txt,72028,20f2642071b406018a4e91fedd30b33954653ebaddf97fb7114b853dfed99750,11/12,
a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,read_cached,13,3878122,7ec41c46c5640cf2400b4d31f64cf29e9cae08433f05c799a200f258aeb768c5,data/extraction/all_responses/pdf_text/a3b88246-eb7f-49ed-a997-67c6d36e9413.txt,82010,e67718125721d6992803ffa4a19f90e0e00ebe35b45d66a01fce4c7944997b5d,10/10,
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,literature/META_ANALYSIS_POOL/Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,read_cached,10,655463,96b42aae1ea3b8ea6de9ff2d1ed4edca2218f634fa07ea258a96fb37baad753c,data/extraction/all_responses/pdf_text/a67392b0-7a7e-43ad-917d-94febf750c1a.txt,63539,3da485f4318ed9c938b16f1e863503f572d00643f36422c693fb4be715206474,11/11,
acf00158-0890-4388-9a0e-da9194664ef6,Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,literature/META_ANALYSIS_POOL/Kaufman et al. - 2021 - Thermal history influences lesion recovery of the threatened Caribbean staghorn coral Acropora cervi.pdf,read_cached,5,539614,c45b7f8538fd218e44a576136f4807e92c2dbb58a074babecfdf4d34001c47ea,data/extraction/all_responses/pdf_text/acf00158-0890-4388-9a0e-da9194664ef6.txt,27708,470e395fb192a5aa7ccdc64b6e3120166bd9c26baab601e2ab67ac3afe77d560,12/13,
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,read_cached,7,247558,2ba8c3786732a57e3b876e07485ced0c1c41f118b9b454832b8e37b44e4b1d01,data/extraction/all_responses/pdf_text/ad751939-b061-4323-9097-c1e7d2e9576f.txt,41276,7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae,10/10,
b0949a7c-520e-4a37-af04-25979598ec2d,Edmunds and Lenihan - 2010 - Effect of sub-lethal damage to juvenile colonies of massive Porites spp. under contrasting regimes o.pdf,literature/META_ANALYSIS_POOL/Edmunds and Lenihan - 2010 - Effect of sub-lethal damage to juvenile colonies of massive Porites spp. under contrasting regimes o.pdf,read_cached,11,457447,671ecaca908906fb02f892aac39596ba212524c1947d16cfad2b75e1abca335f,data/extraction/all_responses/pdf_text/b0949a7c-520e-4a37-af04-25979598ec2d.txt,71383,cf80ccf871ca3ce83956bb206a0f99934bf9ad83eb3e176a7114cdd41f6c7c13,12/13,
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,read_cached,16,453757,8aef847ed9ed2d10f5cb9cba9affb6da70aa93540c796ac3b9752dcb202056d1,data/extraction/all_responses/pdf_text/b269f689-c2c5-48a1-8ecb-f284c3ed7edc.txt,78441,3f2179d77a34cc9dcc781e803bb546b1d558b6e54a5b191a3b753d7a4ac134d7,9/10,
b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,read_cached,11,207891,8fdbcf52f5fdddd2282b3c4190444061250ed746d371d91cdfc2bc71f8ac3591,data/extraction/all_responses/pdf_text/b2eaa7a6-c475-4f8e-bec2-2a52585da7c3.txt,27157,93ae86eca7b639fca9080256c483b83dae5e7e88f85f6471ef0197dd11ca9ec9,11/11,
b9536b7f-eb24-428a-8a9f-9750a74faa1f,Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,literature/META_ANALYSIS_POOL/Hall - 2001 - The response of Acropora hyacinthus and Montipora tuberculosa to three different types of colony dam.pdf,read_cached,15,215632,7699130874ecf1ca00ceadb5707ad11ed1ba29dd51c24929e93dde27ebebee49,data/extraction/all_responses/pdf_text/b9536b7f-eb24-428a-8a9f-9750a74faa1f.txt,44386,aaa05b6475229dad30de37d1bc6ca9f03ab5c5e0567c7e1d185f5899bcd79a0a,11/11,
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,literature/META_ANALYSIS_POOL/E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,read_cached,7,785735,100ab88307ff7bf8f3e978f96cc1fb1f78ff364f13b42c064664cf8dd564af0f,data/extraction/all_responses/pdf_text/c849a042-644e-4b4f-a530-33cfb800d9a9.txt,32714,e40a05497dc0e328d6cb9199d0322088d74fc7393a8e6c1595e359e38e2e3a5c,7/7,
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,read_cached,11,951771,65ab2fc2bfd1493d19d9ace3a2426c4e55aee6f85fec96a57d13c6d59dfa0279,data/extraction/all_responses/pdf_text/c84ce087-58f5-4e19-a373-34f57299f6d0.txt,64130,edd316b2f631ad134716f58a0f1bc8ff63301c8d0d30d5d732ec5c0e60727f0d,11/11,
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,read_cached,47,1581069,734c99496f45ec92c1ff29d61cc4a419a157dae20e05da426d4aa48fe61feae0,data/extraction/all_responses/pdf_text/c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0.txt,72141,92f4e8c5003438c23a2d60fb4b733f9cabc9c8fde733839331804c538e6801d0,10/10,
cf0dfa52-c9e6-4d7f-9ae1-5970162a807f,Lester and Bak - 1985 - Effects of environment on regeneration rate of tissue lesions in the reef coral Montastrea annularis.pdf,literature/META_ANALYSIS_POOL/Lester and Bak - 1985 - Effects of environment on regeneration rate of tissue lesions in the reef coral Montastrea annularis.pdf,read_cached,4,454306,19a343546b5c28def9ea55c50b901ea121f0df65e4441f909d0c88192ca74d91,data/extraction/all_responses/pdf_text/cf0dfa52-c9e6-4d7f-9ae1-5970162a807f.txt,20433,f14d029caf77ebf9462966f49b172c239ad7627d67716df54caf41cbfadd067c,12/12,
