severity,issue_id,normalized_row_id,source_id,response_type,source_table,source_row,message,expected,observed
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-12,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,12,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-12,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,12,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-12,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,12,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-12,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,12,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-13,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,13,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-13,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,13,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-13,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,13,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-13,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,13,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-14,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,14,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-14,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,14,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-14,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,14,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-14,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,14,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-14,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,14,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,variance_missing,RATE_EXTRACTED_OBSERVATIONS-15,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,15,Extracted row lacks variance or raw-count information.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-15,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,15,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-15,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,15,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-15,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,15,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-15,2e3b055f-28df-4def-97aa-660ac537a95f,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,15,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-16,348d7203-b68d-472c-89da-e3e6704b2f50,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,16,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-17,348d7203-b68d-472c-89da-e3e6704b2f50,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,17,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-18,348d7203-b68d-472c-89da-e3e6704b2f50,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,18,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-19,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,19,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-19,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,19,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-19,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,19,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-19,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,19,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-19,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,19,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-20,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,20,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-20,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,20,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-20,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,20,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-20,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,20,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-20,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,20,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-21,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,21,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-21,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,21,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-21,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,21,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-21,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,21,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-21,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,21,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-22,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,22,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-22,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,22,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-22,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,22,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-22,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,22,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-22,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,22,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-23,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,23,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-23,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,23,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-23,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,23,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-23,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,23,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-23,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,23,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-24,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,24,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-24,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,24,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-24,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,24,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-24,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,24,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-24,a1e7fabd-36e1-4556-804c-e6f1a9c17581,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,24,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-25,3a3fb59c-a303-49f1-aa80-21ffe7d182cf,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,25,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-26,3a3fb59c-a303-49f1-aa80-21ffe7d182cf,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,26,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-27,3a3fb59c-a303-49f1-aa80-21ffe7d182cf,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,27,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-28,3a3fb59c-a303-49f1-aa80-21ffe7d182cf,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,28,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-29,3a3fb59c-a303-49f1-aa80-21ffe7d182cf,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,29,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-30,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,30,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-30,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,30,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-31,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,31,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-31,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,31,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-32,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,32,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-32,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,32,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-33,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,33,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-33,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,33,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-34,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,34,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-34,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,34,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-35,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,35,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-35,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,35,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-36,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,36,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-36,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,36,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-37,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,37,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-37,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,37,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-38,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,38,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-38,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,38,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-39,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,39,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-39,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,39,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-40,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,40,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-40,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,40,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-41,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,41,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-41,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,41,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-42,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,42,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-42,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,42,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-43,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,43,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-43,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,43,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-44,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,44,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-44,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,44,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-45,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,45,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-45,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,45,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-46,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,46,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-46,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,46,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-47,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,47,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-47,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,47,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-48,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,48,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-48,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,48,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,sample_size_missing,RATE_EXTRACTED_OBSERVATIONS-49,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,49,Extracted row has no sample size.,,
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-49,6a14a9e9-da4e-425f-bf9d-59fa573487e1,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,49,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,qa_status_not_ready,RATE_EXTRACTED_OBSERVATIONS-50,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,50,Extracted row has not passed independent QC.,analysis_ready | qc_passed | ready_for_analysis,extracted_needs_independent_qc
blocker,figure_crop_missing,RATE_EXTRACTED_OBSERVATIONS-50,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,50,Figure-derived row has no matching crop-manifest row.,,
blocker,figure_final_clip_missing,RATE_EXTRACTED_OBSERVATIONS-50,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,50,Figure-derived row has no concrete final clip file.,existing final_clip_path without placeholders,blank
blocker,figure_digitized_data_missing,RATE_EXTRACTED_OBSERVATIONS-50,3764e810-0eb0-4d34-baca-2c5136c95bc8,rate,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,50,Figure-derived row has no concrete digitized data CSV.,existing digitized_data_path without placeholders,blank
